DateKey,FullDate,DayOf_Week,DayOf_Month,_Month,_MonthName,_Year,_Quarter,IsWeekend,RowCycleId,InsertDate
20231013,2023-10-13,6,13,10,October,2023,4,0,1,2025-08-27 16:36:00
20231014,2023-10-14,7,14,10,October,2023,4,1,1,2025-08-27 16:36:00
20231015,2023-10-15,1,15,10,October,2023,4,1,1,2025-08-27 16:36:00
20231016,2023-10-16,2,16,10,October,2023,4,0,1,2025-08-27 16:36:00
20231017,2023-10-17,3,17,10,October,2023,4,0,1,2025-08-27 16:36:00
20231018,2023-10-18,4,18,10,October,2023,4,0,1,2025-08-27 16:36:00
20231019,2023-10-19,5,19,10,October,2023,4,0,1,2025-08-27 16:36:00
20231020,2023-10-20,6,20,10,October,2023,4,0,1,2025-08-27 16:36:00
20231021,2023-10-21,7,21,10,October,2023,4,1,1,2025-08-27 16:36:00
20231022,2023-10-22,1,22,10,October,2023,4,1,1,2025-08-27 16:36:00
20231023,2023-10-23,2,23,10,October,2023,4,0,1,2025-08-27 16:36:00
20231024,2023-10-24,3,24,10,October,2023,4,0,1,2025-08-27 16:36:00
20231025,2023-10-25,4,25,10,October,2023,4,0,1,2025-08-27 16:36:00
20231026,2023-10-26,5,26,10,October,2023,4,0,1,2025-08-27 16:36:00
20231027,2023-10-27,6,27,10,October,2023,4,0,1,2025-08-27 16:36:00
20231028,2023-10-28,7,28,10,October,2023,4,1,1,2025-08-27 16:36:00
20231029,2023-10-29,1,29,10,October,2023,4,1,1,2025-08-27 16:36:00
20231030,2023-10-30,2,30,10,October,2023,4,0,1,2025-08-27 16:36:00
20231031,2023-10-31,3,31,10,October,2023,4,0,1,2025-08-27 16:36:00
20231101,2023-11-01,4,1,11,November,2023,4,0,1,2025-08-27 16:36:00
20231102,2023-11-02,5,2,11,November,2023,4,0,1,2025-08-27 16:36:00
20231103,2023-11-03,6,3,11,November,2023,4,0,1,2025-08-27 16:36:00
20231104,2023-11-04,7,4,11,November,2023,4,1,1,2025-08-27 16:36:00
20231105,2023-11-05,1,5,11,November,2023,4,1,1,2025-08-27 16:36:00
20231106,2023-11-06,2,6,11,November,2023,4,0,1,2025-08-27 16:36:00
20231107,2023-11-07,3,7,11,November,2023,4,0,1,2025-08-27 16:36:00
20231108,2023-11-08,4,8,11,November,2023,4,0,1,2025-08-27 16:36:00
20231109,2023-11-09,5,9,11,November,2023,4,0,1,2025-08-27 16:36:00
20231110,2023-11-10,6,10,11,November,2023,4,0,1,2025-08-27 16:36:00
20231111,2023-11-11,7,11,11,November,2023,4,1,1,2025-08-27 16:36:00
20231112,2023-11-12,1,12,11,November,2023,4,1,1,2025-08-27 16:36:00
20231113,2023-11-13,2,13,11,November,2023,4,0,1,2025-08-27 16:36:00
20231114,2023-11-14,3,14,11,November,2023,4,0,1,2025-08-27 16:36:00
20231115,2023-11-15,4,15,11,November,2023,4,0,1,2025-08-27 16:36:00
20231116,2023-11-16,5,16,11,November,2023,4,0,1,2025-08-27 16:36:00
20231117,2023-11-17,6,17,11,November,2023,4,0,1,2025-08-27 16:36:00
20231118,2023-11-18,7,18,11,November,2023,4,1,1,2025-08-27 16:36:00
20231119,2023-11-19,1,19,11,November,2023,4,1,1,2025-08-27 16:36:00
20231120,2023-11-20,2,20,11,November,2023,4,0,1,2025-08-27 16:36:00
20231121,2023-11-21,3,21,11,November,2023,4,0,1,2025-08-27 16:36:00
20231122,2023-11-22,4,22,11,November,2023,4,0,1,2025-08-27 16:36:00
20231123,2023-11-23,5,23,11,November,2023,4,0,1,2025-08-27 16:36:00
20231124,2023-11-24,6,24,11,November,2023,4,0,1,2025-08-27 16:36:00
20231125,2023-11-25,7,25,11,November,2023,4,1,1,2025-08-27 16:36:00
20231126,2023-11-26,1,26,11,November,2023,4,1,1,2025-08-27 16:36:00
20231127,2023-11-27,2,27,11,November,2023,4,0,1,2025-08-27 16:36:00
20231128,2023-11-28,3,28,11,November,2023,4,0,1,2025-08-27 16:36:00
20231129,2023-11-29,4,29,11,November,2023,4,0,1,2025-08-27 16:36:00
20231130,2023-11-30,5,30,11,November,2023,4,0,1,2025-08-27 16:36:00
20231201,2023-12-01,6,1,12,December,2023,4,0,1,2025-08-27 16:36:00
20231202,2023-12-02,7,2,12,December,2023,4,1,1,2025-08-27 16:36:00
20231203,2023-12-03,1,3,12,December,2023,4,1,1,2025-08-27 16:36:00
20231204,2023-12-04,2,4,12,December,2023,4,0,1,2025-08-27 16:36:00
20231205,2023-12-05,3,5,12,December,2023,4,0,1,2025-08-27 16:36:00
20231206,2023-12-06,4,6,12,December,2023,4,0,1,2025-08-27 16:36:00
20231207,2023-12-07,5,7,12,December,2023,4,0,1,2025-08-27 16:36:00
20231208,2023-12-08,6,8,12,December,2023,4,0,1,2025-08-27 16:36:00
20231209,2023-12-09,7,9,12,December,2023,4,1,1,2025-08-27 16:36:00
20231210,2023-12-10,1,10,12,December,2023,4,1,1,2025-08-27 16:36:00
20231211,2023-12-11,2,11,12,December,2023,4,0,1,2025-08-27 16:36:00
20231212,2023-12-12,3,12,12,December,2023,4,0,1,2025-08-27 16:36:00
20231213,2023-12-13,4,13,12,December,2023,4,0,1,2025-08-27 16:36:00
20231214,2023-12-14,5,14,12,December,2023,4,0,1,2025-08-27 16:36:00
20231215,2023-12-15,6,15,12,December,2023,4,0,1,2025-08-27 16:36:00
20231216,2023-12-16,7,16,12,December,2023,4,1,1,2025-08-27 16:36:00
20231217,2023-12-17,1,17,12,December,2023,4,1,1,2025-08-27 16:36:00
20231218,2023-12-18,2,18,12,December,2023,4,0,1,2025-08-27 16:36:00
20231219,2023-12-19,3,19,12,December,2023,4,0,1,2025-08-27 16:36:00
20231220,2023-12-20,4,20,12,December,2023,4,0,1,2025-08-27 16:36:00
20231221,2023-12-21,5,21,12,December,2023,4,0,1,2025-08-27 16:36:00
20231222,2023-12-22,6,22,12,December,2023,4,0,1,2025-08-27 16:36:00
20231223,2023-12-23,7,23,12,December,2023,4,1,1,2025-08-27 16:36:00
20231224,2023-12-24,1,24,12,December,2023,4,1,1,2025-08-27 16:36:00
20231225,2023-12-25,2,25,12,December,2023,4,0,1,2025-08-27 16:36:00
20231226,2023-12-26,3,26,12,December,2023,4,0,1,2025-08-27 16:36:00
20231227,2023-12-27,4,27,12,December,2023,4,0,1,2025-08-27 16:36:00
20231228,2023-12-28,5,28,12,December,2023,4,0,1,2025-08-27 16:36:00
20231229,2023-12-29,6,29,12,December,2023,4,0,1,2025-08-27 16:36:00
20231230,2023-12-30,7,30,12,December,2023,4,1,1,2025-08-27 16:36:00
20231231,2023-12-31,1,31,12,December,2023,4,1,1,2025-08-27 16:36:00
20240101,2024-01-01,2,1,1,January,2024,1,0,1,2025-08-27 16:36:00
20240102,2024-01-02,3,2,1,January,2024,1,0,1,2025-08-27 16:36:00
20240103,2024-01-03,4,3,1,January,2024,1,0,1,2025-08-27 16:36:00
20240104,2024-01-04,5,4,1,January,2024,1,0,1,2025-08-27 16:36:00
20240105,2024-01-05,6,5,1,January,2024,1,0,1,2025-08-27 16:36:00
20240106,2024-01-06,7,6,1,January,2024,1,1,1,2025-08-27 16:36:00
20240107,2024-01-07,1,7,1,January,2024,1,1,1,2025-08-27 16:36:00
20240108,2024-01-08,2,8,1,January,2024,1,0,1,2025-08-27 16:36:00
20240109,2024-01-09,3,9,1,January,2024,1,0,1,2025-08-27 16:36:00
20240110,2024-01-10,4,10,1,January,2024,1,0,1,2025-08-27 16:36:00
20240111,2024-01-11,5,11,1,January,2024,1,0,1,2025-08-27 16:36:00
20240112,2024-01-12,6,12,1,January,2024,1,0,1,2025-08-27 16:36:00
20240113,2024-01-13,7,13,1,January,2024,1,1,1,2025-08-27 16:36:00
20240114,2024-01-14,1,14,1,January,2024,1,1,1,2025-08-27 16:36:00
20240115,2024-01-15,2,15,1,January,2024,1,0,1,2025-08-27 16:36:00
20240116,2024-01-16,3,16,1,January,2024,1,0,1,2025-08-27 16:36:00
20240117,2024-01-17,4,17,1,January,2024,1,0,1,2025-08-27 16:36:00
20240118,2024-01-18,5,18,1,January,2024,1,0,1,2025-08-27 16:36:00
20240119,2024-01-19,6,19,1,January,2024,1,0,1,2025-08-27 16:36:00
20240120,2024-01-20,7,20,1,January,2024,1,1,1,2025-08-27 16:36:00
20240121,2024-01-21,1,21,1,January,2024,1,1,1,2025-08-27 16:36:00
20240122,2024-01-22,2,22,1,January,2024,1,0,1,2025-08-27 16:36:00
20240123,2024-01-23,3,23,1,January,2024,1,0,1,2025-08-27 16:36:00
20240124,2024-01-24,4,24,1,January,2024,1,0,1,2025-08-27 16:36:00
20240125,2024-01-25,5,25,1,January,2024,1,0,1,2025-08-27 16:36:00
20240126,2024-01-26,6,26,1,January,2024,1,0,1,2025-08-27 16:36:00
20240127,2024-01-27,7,27,1,January,2024,1,1,1,2025-08-27 16:36:00
20240128,2024-01-28,1,28,1,January,2024,1,1,1,2025-08-27 16:36:00
20240129,2024-01-29,2,29,1,January,2024,1,0,1,2025-08-27 16:36:00
20240130,2024-01-30,3,30,1,January,2024,1,0,1,2025-08-27 16:36:00
20240131,2024-01-31,4,31,1,January,2024,1,0,1,2025-08-27 16:36:00
20240201,2024-02-01,5,1,2,February,2024,1,0,1,2025-08-27 16:36:00
20240202,2024-02-02,6,2,2,February,2024,1,0,1,2025-08-27 16:36:00
20240203,2024-02-03,7,3,2,February,2024,1,1,1,2025-08-27 16:36:00
20240204,2024-02-04,1,4,2,February,2024,1,1,1,2025-08-27 16:36:00
20240205,2024-02-05,2,5,2,February,2024,1,0,1,2025-08-27 16:36:00
20240206,2024-02-06,3,6,2,February,2024,1,0,1,2025-08-27 16:36:00
20240207,2024-02-07,4,7,2,February,2024,1,0,1,2025-08-27 16:36:00
20240208,2024-02-08,5,8,2,February,2024,1,0,1,2025-08-27 16:36:00
20240209,2024-02-09,6,9,2,February,2024,1,0,1,2025-08-27 16:36:00
20240210,2024-02-10,7,10,2,February,2024,1,1,1,2025-08-27 16:36:00
20240211,2024-02-11,1,11,2,February,2024,1,1,1,2025-08-27 16:36:00
20240212,2024-02-12,2,12,2,February,2024,1,0,1,2025-08-27 16:36:00
20240213,2024-02-13,3,13,2,February,2024,1,0,1,2025-08-27 16:36:00
20240214,2024-02-14,4,14,2,February,2024,1,0,1,2025-08-27 16:36:00
20240215,2024-02-15,5,15,2,February,2024,1,0,1,2025-08-27 16:36:00
20240216,2024-02-16,6,16,2,February,2024,1,0,1,2025-08-27 16:36:00
20240217,2024-02-17,7,17,2,February,2024,1,1,1,2025-08-27 16:36:00
20240218,2024-02-18,1,18,2,February,2024,1,1,1,2025-08-27 16:36:00
20240219,2024-02-19,2,19,2,February,2024,1,0,1,2025-08-27 16:36:00
20240220,2024-02-20,3,20,2,February,2024,1,0,1,2025-08-27 16:36:00
20240221,2024-02-21,4,21,2,February,2024,1,0,1,2025-08-27 16:36:00
20240222,2024-02-22,5,22,2,February,2024,1,0,1,2025-08-27 16:36:00
20240223,2024-02-23,6,23,2,February,2024,1,0,1,2025-08-27 16:36:00
20240224,2024-02-24,7,24,2,February,2024,1,1,1,2025-08-27 16:36:00
20240225,2024-02-25,1,25,2,February,2024,1,1,1,2025-08-27 16:36:00
20240226,2024-02-26,2,26,2,February,2024,1,0,1,2025-08-27 16:36:00
20240227,2024-02-27,3,27,2,February,2024,1,0,1,2025-08-27 16:36:00
20240228,2024-02-28,4,28,2,February,2024,1,0,1,2025-08-27 16:36:00
20240229,2024-02-29,5,29,2,February,2024,1,0,1,2025-08-27 16:36:00
20240301,2024-03-01,6,1,3,March,2024,1,0,1,2025-08-27 16:36:00
20240302,2024-03-02,7,2,3,March,2024,1,1,1,2025-08-27 16:36:00
20240303,2024-03-03,1,3,3,March,2024,1,1,1,2025-08-27 16:36:00
20240304,2024-03-04,2,4,3,March,2024,1,0,1,2025-08-27 16:36:00
20240305,2024-03-05,3,5,3,March,2024,1,0,1,2025-08-27 16:36:00
20240306,2024-03-06,4,6,3,March,2024,1,0,1,2025-08-27 16:36:00
20240307,2024-03-07,5,7,3,March,2024,1,0,1,2025-08-27 16:36:00
20240308,2024-03-08,6,8,3,March,2024,1,0,1,2025-08-27 16:36:00
20240309,2024-03-09,7,9,3,March,2024,1,1,1,2025-08-27 16:36:00
20240310,2024-03-10,1,10,3,March,2024,1,1,1,2025-08-27 16:36:00
20240311,2024-03-11,2,11,3,March,2024,1,0,1,2025-08-27 16:36:00
20240312,2024-03-12,3,12,3,March,2024,1,0,1,2025-08-27 16:36:00
20240313,2024-03-13,4,13,3,March,2024,1,0,1,2025-08-27 16:36:00
20240314,2024-03-14,5,14,3,March,2024,1,0,1,2025-08-27 16:36:00
20240315,2024-03-15,6,15,3,March,2024,1,0,1,2025-08-27 16:36:00
20240316,2024-03-16,7,16,3,March,2024,1,1,1,2025-08-27 16:36:00
20240317,2024-03-17,1,17,3,March,2024,1,1,1,2025-08-27 16:36:00
20240318,2024-03-18,2,18,3,March,2024,1,0,1,2025-08-27 16:36:00
20240319,2024-03-19,3,19,3,March,2024,1,0,1,2025-08-27 16:36:00
20240320,2024-03-20,4,20,3,March,2024,1,0,1,2025-08-27 16:36:00
20240321,2024-03-21,5,21,3,March,2024,1,0,1,2025-08-27 16:36:00
20240322,2024-03-22,6,22,3,March,2024,1,0,1,2025-08-27 16:36:00
20240323,2024-03-23,7,23,3,March,2024,1,1,1,2025-08-27 16:36:00
20240324,2024-03-24,1,24,3,March,2024,1,1,1,2025-08-27 16:36:00
20240325,2024-03-25,2,25,3,March,2024,1,0,1,2025-08-27 16:36:00
20240326,2024-03-26,3,26,3,March,2024,1,0,1,2025-08-27 16:36:00
20240327,2024-03-27,4,27,3,March,2024,1,0,1,2025-08-27 16:36:00
20240328,2024-03-28,5,28,3,March,2024,1,0,1,2025-08-27 16:36:00
20240329,2024-03-29,6,29,3,March,2024,1,0,1,2025-08-27 16:36:00
20240330,2024-03-30,7,30,3,March,2024,1,1,1,2025-08-27 16:36:00
20240331,2024-03-31,1,31,3,March,2024,1,1,1,2025-08-27 16:36:00
20240401,2024-04-01,2,1,4,April,2024,2,0,1,2025-08-27 16:36:00
20240402,2024-04-02,3,2,4,April,2024,2,0,1,2025-08-27 16:36:00
20240403,2024-04-03,4,3,4,April,2024,2,0,1,2025-08-27 16:36:00
20240404,2024-04-04,5,4,4,April,2024,2,0,1,2025-08-27 16:36:00
20240405,2024-04-05,6,5,4,April,2024,2,0,1,2025-08-27 16:36:00
20240406,2024-04-06,7,6,4,April,2024,2,1,1,2025-08-27 16:36:00
20240407,2024-04-07,1,7,4,April,2024,2,1,1,2025-08-27 16:36:00
20240408,2024-04-08,2,8,4,April,2024,2,0,1,2025-08-27 16:36:00
20240409,2024-04-09,3,9,4,April,2024,2,0,1,2025-08-27 16:36:00
20240410,2024-04-10,4,10,4,April,2024,2,0,1,2025-08-27 16:36:00
20240411,2024-04-11,5,11,4,April,2024,2,0,1,2025-08-27 16:36:00
20240412,2024-04-12,6,12,4,April,2024,2,0,1,2025-08-27 16:36:00
20240413,2024-04-13,7,13,4,April,2024,2,1,1,2025-08-27 16:36:00
20240414,2024-04-14,1,14,4,April,2024,2,1,1,2025-08-27 16:36:00
20240415,2024-04-15,2,15,4,April,2024,2,0,1,2025-08-27 16:36:00
20240416,2024-04-16,3,16,4,April,2024,2,0,1,2025-08-27 16:36:00
20240417,2024-04-17,4,17,4,April,2024,2,0,1,2025-08-27 16:36:00
20240418,2024-04-18,5,18,4,April,2024,2,0,1,2025-08-27 16:36:00
20240419,2024-04-19,6,19,4,April,2024,2,0,1,2025-08-27 16:36:00
20240420,2024-04-20,7,20,4,April,2024,2,1,1,2025-08-27 16:36:00
20240421,2024-04-21,1,21,4,April,2024,2,1,1,2025-08-27 16:36:00
20240422,2024-04-22,2,22,4,April,2024,2,0,1,2025-08-27 16:36:00
20240423,2024-04-23,3,23,4,April,2024,2,0,1,2025-08-27 16:36:00
20240424,2024-04-24,4,24,4,April,2024,2,0,1,2025-08-27 16:36:00
20240425,2024-04-25,5,25,4,April,2024,2,0,1,2025-08-27 16:36:00
20240426,2024-04-26,6,26,4,April,2024,2,0,1,2025-08-27 16:36:00
20240427,2024-04-27,7,27,4,April,2024,2,1,1,2025-08-27 16:36:00
20240428,2024-04-28,1,28,4,April,2024,2,1,1,2025-08-27 16:36:00
20240429,2024-04-29,2,29,4,April,2024,2,0,1,2025-08-27 16:36:00
20240430,2024-04-30,3,30,4,April,2024,2,0,1,2025-08-27 16:36:00
20240501,2024-05-01,4,1,5,May,2024,2,0,1,2025-08-27 16:36:00
20240502,2024-05-02,5,2,5,May,2024,2,0,1,2025-08-27 16:36:00
20240503,2024-05-03,6,3,5,May,2024,2,0,1,2025-08-27 16:36:00
20240504,2024-05-04,7,4,5,May,2024,2,1,1,2025-08-27 16:36:00
20240505,2024-05-05,1,5,5,May,2024,2,1,1,2025-08-27 16:36:00
20240506,2024-05-06,2,6,5,May,2024,2,0,1,2025-08-27 16:36:00
20240507,2024-05-07,3,7,5,May,2024,2,0,1,2025-08-27 16:36:00
20240508,2024-05-08,4,8,5,May,2024,2,0,1,2025-08-27 16:36:00
20240509,2024-05-09,5,9,5,May,2024,2,0,1,2025-08-27 16:36:00
20240510,2024-05-10,6,10,5,May,2024,2,0,1,2025-08-27 16:36:00
20240511,2024-05-11,7,11,5,May,2024,2,1,1,2025-08-27 16:36:00
20240512,2024-05-12,1,12,5,May,2024,2,1,1,2025-08-27 16:36:00
20240513,2024-05-13,2,13,5,May,2024,2,0,1,2025-08-27 16:36:00
20240514,2024-05-14,3,14,5,May,2024,2,0,1,2025-08-27 16:36:00
20240515,2024-05-15,4,15,5,May,2024,2,0,1,2025-08-27 16:36:00
20240516,2024-05-16,5,16,5,May,2024,2,0,1,2025-08-27 16:36:00
20240517,2024-05-17,6,17,5,May,2024,2,0,1,2025-08-27 16:36:00
20240518,2024-05-18,7,18,5,May,2024,2,1,1,2025-08-27 16:36:00
20240519,2024-05-19,1,19,5,May,2024,2,1,1,2025-08-27 16:36:00
20240520,2024-05-20,2,20,5,May,2024,2,0,1,2025-08-27 16:36:00
20240521,2024-05-21,3,21,5,May,2024,2,0,1,2025-08-27 16:36:00
20240522,2024-05-22,4,22,5,May,2024,2,0,1,2025-08-27 16:36:00
20240523,2024-05-23,5,23,5,May,2024,2,0,1,2025-08-27 16:36:00
20240524,2024-05-24,6,24,5,May,2024,2,0,1,2025-08-27 16:36:00
20240525,2024-05-25,7,25,5,May,2024,2,1,1,2025-08-27 16:36:00
20240526,2024-05-26,1,26,5,May,2024,2,1,1,2025-08-27 16:36:00
20240527,2024-05-27,2,27,5,May,2024,2,0,1,2025-08-27 16:36:00
20240528,2024-05-28,3,28,5,May,2024,2,0,1,2025-08-27 16:36:00
20240529,2024-05-29,4,29,5,May,2024,2,0,1,2025-08-27 16:36:00
20240530,2024-05-30,5,30,5,May,2024,2,0,1,2025-08-27 16:36:00
20240531,2024-05-31,6,31,5,May,2024,2,0,1,2025-08-27 16:36:00
20240601,2024-06-01,7,1,6,June,2024,2,1,1,2025-08-27 16:36:00
20240602,2024-06-02,1,2,6,June,2024,2,1,1,2025-08-27 16:36:00
20240603,2024-06-03,2,3,6,June,2024,2,0,1,2025-08-27 16:36:00
20240604,2024-06-04,3,4,6,June,2024,2,0,1,2025-08-27 16:36:00
20240605,2024-06-05,4,5,6,June,2024,2,0,1,2025-08-27 16:36:00
20240606,2024-06-06,5,6,6,June,2024,2,0,1,2025-08-27 16:36:00
20240607,2024-06-07,6,7,6,June,2024,2,0,1,2025-08-27 16:36:00
20240608,2024-06-08,7,8,6,June,2024,2,1,1,2025-08-27 16:36:00
20240609,2024-06-09,1,9,6,June,2024,2,1,1,2025-08-27 16:36:00
20240610,2024-06-10,2,10,6,June,2024,2,0,1,2025-08-27 16:36:00
20240611,2024-06-11,3,11,6,June,2024,2,0,1,2025-08-27 16:36:00
20240612,2024-06-12,4,12,6,June,2024,2,0,1,2025-08-27 16:36:00
20240613,2024-06-13,5,13,6,June,2024,2,0,1,2025-08-27 16:36:00
20240614,2024-06-14,6,14,6,June,2024,2,0,1,2025-08-27 16:36:00
20240615,2024-06-15,7,15,6,June,2024,2,1,1,2025-08-27 16:36:00
20240616,2024-06-16,1,16,6,June,2024,2,1,1,2025-08-27 16:36:00
20240617,2024-06-17,2,17,6,June,2024,2,0,1,2025-08-27 16:36:00
20240618,2024-06-18,3,18,6,June,2024,2,0,1,2025-08-27 16:36:00
20240619,2024-06-19,4,19,6,June,2024,2,0,1,2025-08-27 16:36:00
20240620,2024-06-20,5,20,6,June,2024,2,0,1,2025-08-27 16:36:00
20240621,2024-06-21,6,21,6,June,2024,2,0,1,2025-08-27 16:36:00
20240622,2024-06-22,7,22,6,June,2024,2,1,1,2025-08-27 16:36:00
20240623,2024-06-23,1,23,6,June,2024,2,1,1,2025-08-27 16:36:00
20240624,2024-06-24,2,24,6,June,2024,2,0,1,2025-08-27 16:36:00
20240625,2024-06-25,3,25,6,June,2024,2,0,1,2025-08-27 16:36:00
20240626,2024-06-26,4,26,6,June,2024,2,0,1,2025-08-27 16:36:00
20240627,2024-06-27,5,27,6,June,2024,2,0,1,2025-08-27 16:36:00
20240628,2024-06-28,6,28,6,June,2024,2,0,1,2025-08-27 16:36:00
20240629,2024-06-29,7,29,6,June,2024,2,1,1,2025-08-27 16:36:00
20240630,2024-06-30,1,30,6,June,2024,2,1,1,2025-08-27 16:36:00
20240701,2024-07-01,2,1,7,July,2024,3,0,1,2025-08-27 16:36:00
20240702,2024-07-02,3,2,7,July,2024,3,0,1,2025-08-27 16:36:00
20240703,2024-07-03,4,3,7,July,2024,3,0,1,2025-08-27 16:36:00
20240704,2024-07-04,5,4,7,July,2024,3,0,1,2025-08-27 16:36:00
20240705,2024-07-05,6,5,7,July,2024,3,0,1,2025-08-27 16:36:00
20240706,2024-07-06,7,6,7,July,2024,3,1,1,2025-08-27 16:36:00
20240707,2024-07-07,1,7,7,July,2024,3,1,1,2025-08-27 16:36:00
20240708,2024-07-08,2,8,7,July,2024,3,0,1,2025-08-27 16:36:00
20240709,2024-07-09,3,9,7,July,2024,3,0,1,2025-08-27 16:36:00
20240710,2024-07-10,4,10,7,July,2024,3,0,1,2025-08-27 16:36:00
20240711,2024-07-11,5,11,7,July,2024,3,0,1,2025-08-27 16:36:00
20240712,2024-07-12,6,12,7,July,2024,3,0,1,2025-08-27 16:36:00
20240713,2024-07-13,7,13,7,July,2024,3,1,1,2025-08-27 16:36:00
20240714,2024-07-14,1,14,7,July,2024,3,1,1,2025-08-27 16:36:00
20240715,2024-07-15,2,15,7,July,2024,3,0,1,2025-08-27 16:36:00
20240716,2024-07-16,3,16,7,July,2024,3,0,1,2025-08-27 16:36:00
20240717,2024-07-17,4,17,7,July,2024,3,0,1,2025-08-27 16:36:00
20240718,2024-07-18,5,18,7,July,2024,3,0,1,2025-08-27 16:36:00
20240719,2024-07-19,6,19,7,July,2024,3,0,1,2025-08-27 16:36:00
20240720,2024-07-20,7,20,7,July,2024,3,1,1,2025-08-27 16:36:00
20240721,2024-07-21,1,21,7,July,2024,3,1,1,2025-08-27 16:36:00
20240722,2024-07-22,2,22,7,July,2024,3,0,1,2025-08-27 16:36:00
20240723,2024-07-23,3,23,7,July,2024,3,0,1,2025-08-27 16:36:00
20240724,2024-07-24,4,24,7,July,2024,3,0,1,2025-08-27 16:36:00
20240725,2024-07-25,5,25,7,July,2024,3,0,1,2025-08-27 16:36:00
20240726,2024-07-26,6,26,7,July,2024,3,0,1,2025-08-27 16:36:00
20240727,2024-07-27,7,27,7,July,2024,3,1,1,2025-08-27 16:36:00
20240728,2024-07-28,1,28,7,July,2024,3,1,1,2025-08-27 16:36:00
20240729,2024-07-29,2,29,7,July,2024,3,0,1,2025-08-27 16:36:00
20240730,2024-07-30,3,30,7,July,2024,3,0,1,2025-08-27 16:36:00
20240731,2024-07-31,4,31,7,July,2024,3,0,1,2025-08-27 16:36:00
20240801,2024-08-01,5,1,8,August,2024,3,0,1,2025-08-27 16:36:00
20240802,2024-08-02,6,2,8,August,2024,3,0,1,2025-08-27 16:36:00
20240803,2024-08-03,7,3,8,August,2024,3,1,1,2025-08-27 16:36:00
20240804,2024-08-04,1,4,8,August,2024,3,1,1,2025-08-27 16:36:00
20240805,2024-08-05,2,5,8,August,2024,3,0,1,2025-08-27 16:36:00
20240806,2024-08-06,3,6,8,August,2024,3,0,1,2025-08-27 16:36:00
20240807,2024-08-07,4,7,8,August,2024,3,0,1,2025-08-27 16:36:00
20240808,2024-08-08,5,8,8,August,2024,3,0,1,2025-08-27 16:36:00
20240809,2024-08-09,6,9,8,August,2024,3,0,1,2025-08-27 16:36:00
20240810,2024-08-10,7,10,8,August,2024,3,1,1,2025-08-27 16:36:00
20240811,2024-08-11,1,11,8,August,2024,3,1,1,2025-08-27 16:36:00
20240812,2024-08-12,2,12,8,August,2024,3,0,1,2025-08-27 16:36:00
20240813,2024-08-13,3,13,8,August,2024,3,0,1,2025-08-27 16:36:00
20240814,2024-08-14,4,14,8,August,2024,3,0,1,2025-08-27 16:36:00
20240815,2024-08-15,5,15,8,August,2024,3,0,1,2025-08-27 16:36:00
20240816,2024-08-16,6,16,8,August,2024,3,0,1,2025-08-27 16:36:00
20240817,2024-08-17,7,17,8,August,2024,3,1,1,2025-08-27 16:36:00
20240818,2024-08-18,1,18,8,August,2024,3,1,1,2025-08-27 16:36:00
20240819,2024-08-19,2,19,8,August,2024,3,0,1,2025-08-27 16:36:00
20240820,2024-08-20,3,20,8,August,2024,3,0,1,2025-08-27 16:36:00
20240821,2024-08-21,4,21,8,August,2024,3,0,1,2025-08-27 16:36:00
20240822,2024-08-22,5,22,8,August,2024,3,0,1,2025-08-27 16:36:00
20240823,2024-08-23,6,23,8,August,2024,3,0,1,2025-08-27 16:36:00
20240824,2024-08-24,7,24,8,August,2024,3,1,1,2025-08-27 16:36:00
20240825,2024-08-25,1,25,8,August,2024,3,1,1,2025-08-27 16:36:00
20240826,2024-08-26,2,26,8,August,2024,3,0,1,2025-08-27 16:36:00
20240827,2024-08-27,3,27,8,August,2024,3,0,1,2025-08-27 16:36:00
20240828,2024-08-28,4,28,8,August,2024,3,0,1,2025-08-27 16:36:00
20240829,2024-08-29,5,29,8,August,2024,3,0,1,2025-08-27 16:36:00
20240830,2024-08-30,6,30,8,August,2024,3,0,1,2025-08-27 16:36:00
20240831,2024-08-31,7,31,8,August,2024,3,1,1,2025-08-27 16:36:00
20240901,2024-09-01,1,1,9,September,2024,3,1,1,2025-08-27 16:36:00
20240902,2024-09-02,2,2,9,September,2024,3,0,1,2025-08-27 16:36:00
20240903,2024-09-03,3,3,9,September,2024,3,0,1,2025-08-27 16:36:00
20240904,2024-09-04,4,4,9,September,2024,3,0,1,2025-08-27 16:36:00
20240905,2024-09-05,5,5,9,September,2024,3,0,1,2025-08-27 16:36:00
20240906,2024-09-06,6,6,9,September,2024,3,0,1,2025-08-27 16:36:00
20240907,2024-09-07,7,7,9,September,2024,3,1,1,2025-08-27 16:36:00
20240908,2024-09-08,1,8,9,September,2024,3,1,1,2025-08-27 16:36:00
20240909,2024-09-09,2,9,9,September,2024,3,0,1,2025-08-27 16:36:00
20240910,2024-09-10,3,10,9,September,2024,3,0,1,2025-08-27 16:36:00
20240911,2024-09-11,4,11,9,September,2024,3,0,1,2025-08-27 16:36:00
20240912,2024-09-12,5,12,9,September,2024,3,0,1,2025-08-27 16:36:00
20240913,2024-09-13,6,13,9,September,2024,3,0,1,2025-08-27 16:36:00
20240914,2024-09-14,7,14,9,September,2024,3,1,1,2025-08-27 16:36:00
20240915,2024-09-15,1,15,9,September,2024,3,1,1,2025-08-27 16:36:00
